x,y,z
593.3843567645297,54.451933965487285,a
600.0567010791128,91.28799287937818,a
602.2471264985963,33.21140399842926,a
661.7408180284074,76.92262023434671,a
655.2001696848334,72.39395338662882,a
623.6880556301735,87.29215823417479,a
621.6685365746705,42.87472786534295,a
652.1967802573158,51.15868598763734,a
629.1402117233687,78.12323922543948,a
576.7986649391414,106.32605798880763,a
636.7291440661293,58.81334044364672,a
622.2602371733985,117.26996987095691,a
645.2602707276573,67.83795012679428,a
615.9220070044164,52.22196500079758,a
652.9228159266909,40.87838360630508,a
661.431823279446,14.983823622861223,a
651.7372372641369,26.523726183260578,a
609.3528600677124,98.22868932661817,a
649.2606055848121,73.23517350367496,a
672.3759033680521,97.07526009713365,a
631.9527676563843,122.80139171251386,a
633.1455269404294,84.36980675683856,a
620.5295195436545,77.69457253835833,a
655.50711673442,100.3837475502674,a
607.9599702186085,97.68689494470254,a
624.6931477383673,58.60259324716998,a
602.9207364318096,102.41560259295198,a
657.4764093108668,87.5978774355844,a
653.7838900361064,20.628337869681445,a
643.9894482552202,97.19433473160984,a
664.1158290324206,68.64528903712767,a
650.8074406995285,106.71503414345375,a
607.1440527658125,73.95846897072141,a
607.4467402766995,111.76035472769348,a
620.6501610676788,105.24554112725343,a
566.1612817632923,91.7203112554023,a
642.1661072878259,56.947630340054104,a
664.4020998054901,70.96490961989542,a
617.3442723114346,90.72241049059977,a
655.5211013534894,79.36629552415172,a
650.4537181350997,76.91292443280105,a
615.6895462291693,71.43063292143927,a
607.1805443228345,51.924592979383874,a
644.7755000555943,60.89268434855421,a
672.5409794948836,105.01300902211455,a
629.6499686293248,40.43320514163395,a
586.7376927791934,99.71927289576843,a
627.7254824081593,84.31368538463244,a
609.8639843935764,135.54291418033347,a
682.1083438067689,120.76166342310142,a
635.0753492533588,24.08777620183065,a
627.2629344275324,49.993667895830356,a
613.6028076205192,42.428923310277014,a
610.4849347148382,80.13054770747863,a
668.3305175942708,71.34414442120965,a
632.2401122052237,98.19799009272481,a
629.3496924973881,80.3670743055485,a
649.341894102815,54.595637078557274,a
654.7953952000156,57.42162438646767,a
627.7899804641515,61.08589331198402,a
605.0229545629944,40.21083380402058,a
627.9271129300402,72.58343436068498,a
586.6531007414303,58.66177713035586,a
624.5261898920642,56.68653648689519,a
631.4545279485636,72.60091113310347,a
602.4647168251378,93.65584888574602,a
627.4958775156479,88.98291931196559,a
634.4601773769281,63.67471423186197,a
561.9550919446604,64.4875522525877,a
591.2290232509596,84.00716522660355,a
618.5367018506997,94.7932600791604,a
604.7712278187631,76.65587910954235,a
584.4382616744803,49.73938299812016,a
53.00271660176104,113.54589829587263,a
63.32883594629286,118.36501596923199,a
108.42900208990633,116.77391730342839,a
83.61521799144622,98.94870261139175,a
54.39277301044588,79.25140638112168,a
76.93808300779236,138.7401223917817,a
47.94646546043814,100.44049766652563,a
105.3670251166127,126.4557972929228,a
42.056367305734646,137.9734791581762,a
36.32056327112946,136.37039593944218,a
50.91083967043212,110.39575832739206,a
96.06049166901639,96.24056215548671,a
57.56067110868163,118.73152988777872,a
67.77021702307661,140.08240664546958,a
42.16513138179312,96.39697342920738,a
55.859365695893814,105.71557885951387,a
1.4795477000183013,102.47631985736467,a
62.40207343949545,124.81661901926327,a
86.62674586797385,91.08412591152728,a
39.09151214251803,168.8068251234845,a
42.52263072135699,112.20146877979084,a
38.805228332886195,112.18558838159043,a
28.904263512968406,134.6182939324088,a
83.8079781953189,123.74705148964375,a
60.76544728126501,139.33903378416574,a
67.37862485946745,93.18215657378664,a
52.33372929919813,117.49699892690273,a
56.853525834896935,73.03969195970154,a
105.1104801267807,74.06501686371263,a
40.599634419411935,116.8210671820807,a
30.559385888151347,110.86409658821742,a
81.37670354421294,108.6895945012692,a
32.37632088051865,104.41758171915677,a
16.37785492385543,79.34168027913177,a
98.70371885512469,156.764235384906,a
48.68695345654158,100.78553242107552,a
114.21932858445129,98.59876421050785,a
100.21967879969762,162.91612231768698,a
54.46399320423178,89.69197444715218,a
71.1817653185771,122.72322637002179,a
29.468254003072545,127.03164264124263,a
52.59699654276236,107.8096023359168,a
54.00341585509986,133.76450045422416,a
24.24570269862747,110.35923407970876,a
72.16853287273112,93.33695855996098,a
38.321115459390356,115.86094697426938,a
1.9289883624164759,104.88226078675575,a
74.91621757435871,97.52666638008571,a
59.439521077387425,96.59694302741747,a
60.121844586811896,154.640966853777,a
11.797074961938499,90.43901752328117,a
49.92082689165616,138.39082953972405,a
64.056383100813,113.02932475447363,a
50.47644255102466,124.38915352815803,a
58.72427178776954,99.62077824974119,a
67.95557649389605,138.19283612310602,a
115.23536119705892,86.71628529093891,a
43.8824554512201,124.82011891368552,a
53.29959154028829,119.31431998800304,a
65.59860224996663,75.00806614870123,a
52.36783612854795,73.0731309989672,a
85.24627950225022,69.56264291086023,a
58.234508443986144,106.68501270699943,a
43.823992136734645,119.00952884212188,a
9.89830608809472,120.3192281518568,a
57.66957025051348,135.39371306377336,a
81.06531389905916,132.18052247943967,a
66.05125535052775,83.88579270468233,a
39.87965236062653,137.6561199206193,a
52.635293019094924,102.47792959560604,a
49.516873102101414,73.05009373858172,a
51.405040647997986,62.966108446247404,a
70.01232013008756,115.19018806650689,a
49.576075081224715,82.72788682804554,a
8.340804283059548,80.63462823607813,a
48.41603186713783,95.14811250196749,a
101.90019641863014,105.52319839281353,a
51.819060408260555,101.79591440099318,a
96.7254848981369,89.65972043506207,a
35.695048686284096,58.085530834596284,a
82.30332664686466,117.92904588375723,a
107.93575285702047,108.68367745288504,a
38.56591468212525,54.560608570134434,a
46.055790985605924,57.05744583287611,a
103.91225003578558,100.16502405329044,a
46.910139723121084,133.56396432440778,a
16.988443458147295,88.9734601476938,a
76.22186989104975,133.1253870025273,a
97.12192679129586,109.36341348245861,a
71.92875042765857,59.88305826881037,a
12.453873796527347,150.96928296353337,a
27.529574083613845,108.047460469687,a
73.45322862315943,71.78132774079842,a
50.344399413691164,109.06339326665613,a
30.246966817446175,97.04158927469348,a
14.883615109061402,83.07193294738397,a
56.722740342206166,110.06282070023792,a
44.1209254899746,98.88419599421746,a
24.930346295873942,117.7771079452076,a
96.64320742499348,31.11811750898903,a
74.18013334192568,46.266018236085756,a
68.88213672111848,90.80141698877696,a
61.40291119725344,69.0157600799966,a
78.34319408673927,63.29073067493766,a
69.06235598928883,54.90792781795108,a
27.4103029543543,94.80295691023383,a
81.77901617291016,59.57982769156456,a
78.5433674794907,78.77743293639838,a
69.51491744116979,74.72813069534953,a
9.989828958868983,57.52216120404751,a
11.68898282520071,41.52420477210808,a
31.338172196133083,53.62483451469967,a
40.317881852823604,112.23181675699715,a
45.61395736722253,85.75398394409507,a
57.03933576547411,35.46876036794475,a
62.039511935340855,31.619116468401955,a
43.44097476648993,76.51135887704538,a
76.43709129902541,61.68800205650791,a
62.1136824644456,90.41034810594408,a
47.430876626297746,39.643242892629814,a
20.350878853036193,74.87372928204985,a
55.24005362250343,91.44834682236922,a
74.12352268259498,79.4402723845094,a
19.137234444345182,44.033732220803586,a
30.63210202003573,69.09817503743477,a
84.61680114856506,93.65628276745502,a
26.65229718134763,29.512581602029343,a
56.09024179928072,90.97035879511702,a
87.5688168095372,98.99353507129041,a
28.272631619751312,84.85910618610376,a
85.48154466171135,107.51481661908679,a
-7.933545046370746,19.364868427501733,a
91.44387600925907,61.75217693805837,a
27.22534984670079,93.5022567312912,a
34.12726653755935,21.78324095697195,a
53.68661377141487,69.6882907636342,a
83.71816744590515,64.7910280309681,a
45.699866122068805,55.64142942498137,a
10.34768262677514,55.4730542251026,a
-7.052956609171034,53.49304781655752,a
11.877349251086642,97.84389120242565,a
39.3734703147817,114.27310203738114,a
35.941830496529825,26.458096448023866,a
54.86104936433114,40.38676346333415,a
59.31321205420453,113.89007709679731,a
47.27604611411611,77.4834150278864,a
18.9369251450835,47.88396965618131,a
35.44152929875093,79.74071450545836,a
-5.681103324451932,50.198285744994564,a
28.464465141374045,113.2758964942671,a
29.985906041872198,75.85109444759036,a
56.78281942023688,47.212931045340895,a
47.31349686200385,71.87180259545408,a
53.195879046459254,84.47181636656637,a
41.81675952180907,50.035213442477584,a
58.211031551334386,44.24848368747462,a
60.38640594358626,30.737412733044494,a
77.83748606428586,65.80073522661559,a
63.48795309124142,99.04969802349973,a
58.842601649835665,78.18483420123806,a
56.42808550782599,36.00151724479764,a
51.9466636960166,67.75324213864047,a
38.53630617098524,58.31637871250024,a
66.9849454935621,58.27503034895744,a
59.086329852997814,86.73067151969298,a
80.68905174767843,72.50512494633733,a
46.531404074357454,68.10644198418697,a
73.1250041495283,72.15368878660405,a
79.28086294106201,63.074114386426004,a
70.23384564404114,68.48772542127102,a
52.233481513998825,85.53229750051605,a
65.37740689318396,60.73068973397642,a
73.60566454705597,82.10947533924417,a
59.0579507837562,58.11046339877396,a
76.8078504418269,25.39426050482041,a
94.02801527108417,91.71178657536382,a
71.0200538093272,40.430768473908415,a
58.47926536736443,18.418829484358696,a
110.35165640748116,39.655953524039205,a
56.611413761305485,45.30035271617339,a
29.89869595129194,50.35826539086776,a
67.92373190382446,102.77425529535049,a
65.23577678668774,79.35413399942314,a
96.31383475749186,27.35324504425006,a
97.32955420322617,71.5051046906899,a
111.34905366752493,68.03296031432552,a
59.51584828715545,53.87120871023535,a
63.38770872229751,76.01589488284412,a
97.58284743712332,72.47846243122564,a
92.21544713166796,77.59687512964234,a
62.71837760875352,69.71043384177449,a
40.88357199283479,123.57267729198497,a
75.56329382660508,86.42170356346901,a
68.01271548541872,49.6346256876497,a
129.20482763554395,86.95841072944103,a
95.94381978304453,61.6627585901108,a
60.1025223777082,27.91051567171428,a
138.5777155117893,99.03165004599362,a
66.17788797611246,74.07795595927524,a
83.06916933224338,54.25661863158655,a
98.61701881622241,53.19990133219869,a
75.89954045911513,47.616069122201736,a
98.15158391035823,63.366709208094505,a
93.189841427358,50.97122157457511,a
55.31629280251451,48.98645846526995,a
68.09549402047114,105.53238700498156,a
65.32006000638623,77.66541392605683,a
112.93117987410947,45.81473997660453,a
106.30634420296997,108.50316105590713,a
81.55613811362575,105.43553622362828,a
75.64522024087208,64.69210534288044,a
70.10360745020012,80.83476182401637,a
51.751568271919595,117.68393504478911,a
81.18043517269474,127.70093240389645,a
100.33609425342189,36.3064873304092,a
47.73944123626744,66.94214890954436,a
69.81583631958048,85.76682741120442,a
108.4904580077282,78.13746012948616,a
75.78867454011629,119.9927772797858,a
101.62797463135671,79.60391254897104,a
30.06892238090861,88.40826057774399,a
102.50506859115642,72.65911496612614,a
109.41136681611393,76.08236303235242,a
91.10883412835706,83.51426889028482,a
60.016400752387995,90.22230450439105,a
74.1948884504275,54.05993012347244,a
52.42647156600077,74.0825933601601,a
79.8241599896722,87.61382309966632,a
56.1717877108221,72.17799783679226,a
99.67556149002208,135.53264684218664,a
151.9646840796798,103.08563195852616,a
107.79065995364935,86.12543146277824,a
133.5464490290201,153.45557483542348,a
77.5271553599441,78.1994008354356,a
89.30265327824576,81.35826061426604,a
113.36785922342415,79.60138133047008,a
59.86100500719692,105.57132791907503,a
97.95419636109466,87.3129415535359,a
58.34073929462153,52.45867755520317,a
109.27927051889212,80.06411143746936,a
99.21743247627731,116.83454054031358,a
107.88939055800243,72.53659547341681,a
112.26755943994425,108.15157684926271,a
91.73556828985785,81.0478391674161,a
115.13805193752084,90.19074041280794,a
66.26431915615383,90.45934367612779,a
88.01189513928786,58.59659023861667,a
41.65642448022403,104.0450935166374,a
67.1409201450281,108.41019613306577,a
72.52286398570601,60.983930476021214,a
73.93835774455235,80.04228248363364,a
103.69836217451311,65.14515941697994,a
78.5815143879192,109.2596197734648,a
96.49514627390121,418.4163271195823,a
78.45924745790617,450.10124669338137,a
37.041783208925196,446.13255218219456,a
30.782011030619508,422.48187797013327,a
45.70679430393962,447.15207403640164,a
49.93850836750023,435.5922036194774,a
87.57855178590285,430.39922481984576,a
41.02892483913186,431.4148771221512,a
46.21119439698456,447.4710719068675,a
26.08170108899572,447.65887545872204,a
65.60678037326053,448.35084883820224,a
109.53370133650668,444.3008173958715,a
47.95785871809573,421.07612580388343,a
52.19278352135829,444.29896451113177,a
80.65819590516729,416.8747648313347,a
49.030013847812285,430.107805737792,a
81.71414558557987,463.1168939503438,a
5.736436611329779,462.31766684643384,a
79.61146551213707,403.70290010964925,a
6.565425623062268,431.7305291711989,a
35.80928118339742,449.16475142076825,a
78.2850536929055,396.1868262121863,a
87.67304473942295,472.53759421578775,a
3.2350874909923704,453.418725094116,a
15.347915574877149,438.32089618022064,a
41.8747215284742,377.25852812866583,a
43.62212060939414,428.14886535432015,a
55.39268736311946,463.8581631531331,a
38.16361260395408,438.0600279573353,a
49.291987894670704,471.1834227217257,a
12.821882719120744,453.4836371171899,a
5.21109520786375,450.3720010207969,a
50.87852082830774,433.9854268410627,a
79.35693545604639,389.69301147270016,a
47.390828276791595,449.3923611678049,a
107.377976392901,425.5785312900124,a
58.536704263450396,371.2494277056551,a
68.70922461374161,408.77493073177527,a
30.462958853510063,416.8359661311171,a
82.59594570627537,415.6050611325983,a
75.56529325584611,462.6010031687962,a
67.25611687926651,379.76021545848477,a
42.21253064483774,402.19563332561074,a
75.95429242202364,413.4420284277794,a
76.28073753904911,422.36449749336305,a
56.723971762909024,453.4942727191144,a
39.82637346166985,421.00523617153146,a
55.80012662617568,414.88605904333394,a
44.55462643173629,419.8611858217,a
34.858162839981425,388.7200881644062,a
56.36524310896412,400.58561972432574,a
81.71732143468422,384.5309175336296,a
80.51547320093255,408.97994644113805,a
45.93052936253047,361.23271450111747,a
45.72592666191285,372.42036339525066,a
21.79142431580614,459.58700433077433,a
79.30007137430681,435.63691503710083,a
52.2687002296756,422.2373863570516,a
72.38257879869764,402.39881307497456,a
73.25779390180418,427.20592246069054,a
72.12909675759292,427.97609309953,a
22.795918883745067,448.03099448303396,a
45.00310062061289,421.5595797462438,a
75.09684536085885,417.35882390435336,a
49.6409911448189,407.1301116383392,a
80.33176312160984,397.7193857179714,a
112.67622398457371,442.21544732059033,a
47.34028882320858,367.4042563354169,a
20.37133783584092,412.5137739865481,a
82.37127664910665,458.2658285513811,a
8.366145349273268,404.26378665165765,a
24.76265087887763,438.84225995720857,a
44.431533221289754,392.389612333641,a
74.20693693931881,421.2087791819018,a
44.21181867737281,443.12547515214123,a
46.49653105495684,443.36687803235293,a
116.97881638751007,392.5762306734415,a
43.00625724730399,396.44443810025894,a
57.89395584293973,411.8265772375491,a
62.61851682442736,428.5491313035321,a
55.030794424199954,433.5166032233614,a
67.07124520067758,408.3295418053111,a
98.5842076561405,396.1948375228967,a
60.89510356148136,414.3877437159913,a
74.36862271728322,417.88347694624736,a
95.56100752272508,452.6972978696371,a
61.710888746954254,390.62706419674845,a
80.42002861377567,426.83752558910544,a
57.06960172398373,398.14891316429004,a
59.396187565193095,408.88350762549845,a
79.222035445992,433.76354477375804,a
82.18546180968751,414.74369449367913,a
82.2761256817625,376.72065331226236,a
90.51085687779424,466.4289146091582,a
103.98520733833963,445.60389077536456,a
59.50197957462012,373.125061701185,a
68.59439905255326,421.5942825618729,a
63.269505462262515,392.9127212663848,a
106.00567051126677,398.8338152383102,a
44.054250244297435,466.17088866998654,a
82.04357823878044,426.85553784896746,a
74.46698353630482,420.585101364052,a
134.22420782240556,406.1273117878985,a
49.085021204350504,359.09637454328214,a
98.16078386657792,448.0814439145919,a
94.73177037605687,367.4601569900493,a
71.48911580805694,428.6345216305033,a
102.09064815520827,395.3627687011749,a
145.22949264535455,460.4819982992986,a
66.99555456718608,422.8783905733679,a
134.71689766965756,417.31740532844503,a
48.37070904414431,405.4207851474143,a
80.98353016068323,397.91870943598605,a
58.18086835904178,429.0400268484249,a
73.76097306493848,430.6084549872195,a
87.13137365300429,430.1044247180954,a
64.3182074466637,500.3258941742896,a
94.9692022857298,417.69750912222275,a
109.52719162153822,429.219259942909,a
43.866988325024856,378.95122473142675,a
58.96435911202654,429.56026395064043,a
108.21744780606839,444.54250568654413,a
76.89138234501439,429.9475219917688,a
93.9119962687186,417.2910806989379,a
85.62792240481159,446.06529385256783,a
81.89321823936301,480.5802376776992,a
100.26724852032822,433.97332258226913,a
109.53063776828161,404.62813429778674,a
78.34736839697135,395.5910554873216,a
25.264724650321895,420.59137464225205,a
86.97284924891989,416.79635181738666,a
99.96601975836188,443.240755463227,a
64.68358417052822,415.1276271632092,a
109.1761220219492,454.1597272544594,a
106.58816335470716,371.4606763089659,a
77.333004492511,447.16549556242904,a
84.2585335480246,421.26576172304044,a
104.97283678965722,422.77922467964123,a
91.03102425182914,437.9996641869463,a
77.02062218298613,437.9247295475992,a
89.33634418122811,441.67845681358006,a
97.3176589215172,421.85888578817094,a
80.24422290090732,471.2832657785656,a
62.41344424190472,442.9895700333323,a
98.34907413940773,413.1817142925567,a
103.0569766049212,406.86517255024626,a
89.82115474728909,434.8941730941595,a
25.520441192069214,429.3981503749046,a
104.24213197332308,427.61310679681964,a
92.37475642639063,398.3718363438104,a
73.40253133172834,409.14104606701943,a
98.81422791176293,397.1099313759675,a
78.29934887392871,479.1007546125551,a
111.41933582096271,459.618433167682,a
131.2960413249557,414.7677448012414,a
80.3814258776173,444.61195212939117,a
96.90505116121234,421.7258625113724,a
133.65586842075368,465.6298630946121,a
91.1198518965006,448.3928605839901,a
120.30581637272414,442.807794053895,a
105.8848374530709,417.36978870676506,a
568.5760907802412,443.49595873633183,a
585.4536167337945,443.49979891657233,a
597.2006287415315,434.45296687671714,a
575.615465457652,436.3342208361217,a
542.4533996447617,456.1563017866697,a
582.0586389154223,457.80290273022445,a
578.6929333667797,455.2612163538407,a
532.6293892141146,439.2456063369852,a
572.7017577906083,487.208115463019,a
549.8665254637202,450.4933876889521,a
553.3743480738888,388.59645100646355,a
590.9625457821718,446.2534837940288,a
523.7243354655194,492.54100417341283,a
566.6261443634445,432.3517989730411,a
562.3261490422326,444.2165416596065,a
547.0548994302603,427.942657691229,a
562.8174816680556,452.889016756577,a
577.9592788147852,461.4660977483308,a
585.3710887395245,437.57959060531545,a
583.8799988540873,498.44085153104584,a
529.1691401693652,452.14857791938636,a
592.4149943735324,458.8871657156091,a
605.5227119752295,468.09441691849776,a
535.4653100458552,436.9205093724378,a
582.8319940119968,446.7122580336597,a
554.2528847131505,456.42010748668383,a
574.6326942429711,469.34460778030274,a
562.2338890604723,431.7754382238033,a
647.5969841217045,441.2135698673974,a
571.4919451742696,436.9000179549458,a
548.3662081914588,439.9145601880688,a
585.2553657137607,434.32708783783795,a
548.1928557730427,446.10662336546375,a
555.4982625557617,414.45792098766003,a
538.1364218454571,431.7622014661279,a
565.6193479947393,409.92189171696,a
605.6737280200342,397.82035913636554,a
537.8670788710295,468.11490351313506,a
589.2155283459371,446.8927200981508,a
547.0917488496849,437.13309547299286,a
552.8547992690281,423.15926815725777,a
564.9264600462951,450.62401426783566,a
566.7268486049794,434.08212775765355,a
582.8485845459984,411.46103285639697,a
527.9141194625784,446.4209265311583,a
590.3917916948948,413.7957502219797,a
603.6603511005355,414.8687632032522,a
541.6922106273568,403.5889888185039,a
618.0337810882294,453.9585906163641,a
521.9195394167137,424.72882941885,a
493.2760975181278,433.4867263565665,a
549.1200695976875,429.8473864353637,a
551.424629869553,431.055039288932,a
530.6382936687138,448.3070346457161,a
538.4096369387115,473.317265053873,a
517.3749027513825,419.5456908158876,a
529.4298596478603,451.5785339971289,a
592.5808663559817,456.4127736055346,a
543.4987537112211,408.1455521743415,a
507.68084574184513,463.01156661488864,a
545.7239776060666,378.236066455535,a
591.255241505324,416.8429091506716,a
512.3776154931542,443.91859879110933,a
553.6261755707914,404.2191720140432,a
