x,y,z
196.23107298537053,74.32664188998496,a
251.13325395622243,85.42750381061586,a
222.67335407027576,74.19176306978244,a
235.25158162037246,113.735244345625,a
252.5427464771386,88.66718431242515,a
275.713020798388,75.26779384397327,a
228.7158807950189,110.50978111893153,a
220.71981450536322,64.89370116644477,a
196.48858294025308,141.65427463704077,a
241.6682784357297,114.02598597660028,a
279.8923548911214,111.29770949330668,a
245.4320032173277,110.0112016811936,a
293.3696274611061,113.54753640769326,a
264.5490151457463,60.97145652783115,a
271.9964748603066,125.0577789087007,a
286.7794673161439,116.1930171279489,a
196.1655061482325,80.75033039809091,a
275.51469649794205,72.0481071668853,a
236.98353741861746,73.4330839017399,a
229.79588786584466,103.04314201693126,a
261.3588856685594,64.37695085291676,a
262.5724385147527,47.13451189044042,a
238.65534071952172,85.64834441460022,a
257.0858452907198,90.95673947401457,a
280.5618211301694,93.8848735185378,a
261.2186727379469,118.80327974504672,a
250.79304645221572,88.76855489857019,a
249.1335878009137,100.1138892056731,a
295.6806746778554,76.78827856940717,a
299.2877477353933,96.66358974397775,a
246.89846138182645,44.45975355109556,a
253.2780829494368,54.07487727252504,a
270.86180685945055,115.71391813071102,a
242.32975762767313,73.7023530169983,a
277.5397047148269,91.613261763443,a
296.1606660628021,79.98501906138694,a
302.8151961074238,93.3746284149758,a
245.8343476052044,79.32778647289155,a
277.84960708207956,101.09067199328416,a
283.6677411702052,96.48101487909594,a
332.6159136718737,67.24872956439867,a
308.13689339703797,84.15016152766941,a
280.8718308363351,155.0011635585094,a
292.3346575844622,46.49588706357895,a
285.9633585876041,57.428781103210326,a
339.8795895878668,87.71869260176595,a
274.9233823052761,35.871498654276934,a
339.4636765523535,114.35750457412996,a
335.0491871801575,16.974989622512794,a
249.02057113223432,62.57444538832459,a
307.78086590958657,114.20899879055287,a
268.6552384244806,65.67850889779743,a
328.62971047621943,81.23640013628454,a
316.3598294636783,104.43722854914131,a
297.1371251621215,92.4996514671401,a
300.6332453965849,92.4867282190566,a
303.37588339143053,72.48263964636226,a
296.4617540248897,20.259602699884738,a
281.1495114734032,75.83593549562795,a
288.2234155372431,64.08531428126423,a
293.25668021186965,57.541773683938004,a
296.01089218827263,24.12157091449717,a
299.96018361060936,-7.016054492073465,a
321.3837338992684,65.77577145171477,a
314.2073582395012,52.313264629405126,a
327.9866310129258,71.46481398616345,a
310.4089112806513,79.63956648927723,a
259.98135194088974,85.38235956830704,a
294.2989893536032,85.2006770167128,a
301.35581977999266,87.03833135278353,a
305.04319623432735,67.53706045299901,a
315.75910564472036,86.90885393395297,a
283.88445092904493,86.86039954145394,a
369.8930911051238,79.53859191425852,a
336.2341631181913,62.75161849388769,a
281.0735279860643,25.988076799304622,a
312.47591249716373,48.0945527470148,a
356.1545231144637,45.52221310832692,a
376.2559095909238,120.70872533129489,a
360.9875503087995,71.65123299233045,a
319.6680934310463,86.20957263083085,a
364.34403756939844,86.34108431495889,a
376.8862808969104,68.85909663224072,a
346.6277859239907,27.578157827366454,a
313.5407971743753,52.67812635613876,a
329.64686295504424,70.76271355363008,a
332.9739260653307,79.58282779077109,a
355.71232498262964,10.404178803595187,a
359.34579224097797,96.42183282192195,a
342.2973597771633,77.72408726320987,a
374.15004167648306,84.47933057948944,a
314.5593175190712,39.99196125387783,a
338.7975188299631,60.15598023032135,a
343.46253002684614,114.47342275039904,a
311.52033956294224,43.37084635298743,a
374.72619277704734,43.81400410675775,a
390.72025720834824,19.167160724655503,a
390.2648881500658,82.00176102487984,a
367.2158599932097,72.94853166047602,a
361.1332781935781,33.36151830444538,a
347.7854961091395,51.46800481330206,a
379.92988091055787,9.249448073276483,a
399.1220012914206,50.91401729293085,a
366.92523029276043,95.8658202507849,a
378.8794630080696,44.137375830403414,a
356.8264246687239,95.08695974546197,a
367.9601675800679,81.93753937424361,a
415.4923657692497,36.397474295572465,a
385.13696307273625,81.33134457938894,a
380.3880057990517,53.923822779401064,a
382.0987809172591,24.446268674822875,a
357.0629253697253,59.922026009094566,a
362.47365574196255,57.524849000488416,a
371.4561393838147,84.71166069061763,a
345.24510675744176,52.53776058182103,a
415.69945550790567,53.506909348093245,a
459.3300064347048,89.91780542102475,a
380.1102751471994,105.86433315216317,a
389.049212402488,67.77276015771622,a
355.2201110280367,76.27035512678964,a
344.58735133811933,86.74383906016158,a
418.9648991906906,93.29729689254458,a
374.51957071982116,94.2697501321855,a
381.97615272907666,124.90952344857686,a
387.49498855441533,101.56109752292377,a
370.19737628831473,59.23122186299787,a
399.9293057902015,28.552961742740194,a
390.4973421386339,61.08539918604879,a
446.2806105520352,77.845861513128,a
426.3743877526178,52.13185088733343,a
411.04749797093797,111.01752474551841,a
375.94587052946474,55.41158996377902,a
406.7445273237924,70.84968758782969,a
424.30799287397775,68.35263363322986,a
373.86316571913073,98.69691535186735,a
415.67871501245924,58.84094176449355,a
436.72764716750015,61.747554156977685,a
437.4972756557611,57.1521378838961,a
412.9087599726594,60.140852345600536,a
447.3436038944417,76.40758645772183,a
452.5761097853153,56.011414109541306,a
425.72775385613915,78.31266175816285,a
428.1834637620187,64.61292959057664,a
415.12728072562186,89.21677038043168,a
417.1615276351406,56.21937207193736,a
440.48839784683616,27.62060617522809,a
436.4247312224149,96.03466790436966,a
435.5749652904768,87.02363970262769,a
464.86462531817716,51.01275096203574,a
453.6927971051056,56.1124104789331,a
423.66481188576904,56.69789387826421,a
446.8338001517755,98.38291769002552,a
411.3518519062929,84.53470364789763,a
393.3038682516752,24.79293434897437,a
421.0854436572949,106.33681214568583,a
443.34150255972213,81.53759320195223,a
480.76617135551794,74.7772233759751,a
437.6989371235698,139.94767361968235,a
435.2702847661011,67.70750907042901,a
395.38837689506613,55.618268888389935,a
445.4035461404808,90.11895279282868,a
479.5770739077825,99.20936316337838,a
474.4266192128961,55.56069026320836,a
457.45992440828667,80.74322380367732,a
483.31129018733867,84.68885812961292,a
465.0224298316964,89.64189045081201,a
451.28220148845725,41.02984974276302,a
477.45789815534806,81.06601622438245,a
451.12422840311996,78.63366981753416,a
442.4037793804646,69.28574344227718,a
503.9624377379266,95.20006681070396,a
442.2799377671654,81.57617452669848,a
446.7449907522829,130.05040949013022,a
491.97503458166204,101.9452697363713,a
491.48939863531604,86.86700885516456,a
444.9363407682358,97.34076930864808,a
440.798168028764,80.18311982453497,a
436.15251823692614,55.03314563680692,a
453.1400561775772,85.38980107916086,a
446.12222081494446,109.6592428278314,a
463.3276384841405,77.27609371279073,a
481.10545296537356,114.89087680098328,a
418.86309136175913,87.29880195058388,a
490.0765094751938,104.81822897139313,a
464.2233703471209,106.82364860141791,a
443.9674116140126,113.98251034563935,a
450.91769189957597,59.79656067124466,a
424.17744443702173,90.47686490405084,a
474.37996357206066,83.09635220767228,a
469.34499506120744,122.36843418381534,a
475.1117786892271,113.9588920477131,a
455.0277050357803,99.58099829897503,a
481.8424263129428,91.89639949334196,a
473.2633871980891,79.1970623062391,a
466.8194641699955,99.3047451896685,a
457.1343349153289,95.79323396418022,a
498.43161282024937,111.76161800237179,a
497.85805034521314,81.09544286650504,a
476.29460814429314,130.89058396727347,a
508.32689785914715,104.86825405433984,a
514.4493185318901,99.23939995497392,a
474.91516918438833,94.62495089410896,a
534.6001873665167,113.83681773881148,a
474.98708570668543,107.69241059537791,a
509.9335780280677,119.02348341606574,a
501.93607040443595,141.85521019595473,a
479.27298560119306,76.57056143112322,a
486.40289933196635,121.95117868381351,a
491.3830546450897,74.65372827600038,a
498.7538452058352,119.80678905871929,a
536.2091877329316,88.33308482246224,a
507.2986464726962,108.96012912686234,a
530.4774454851253,85.00425589980472,a
495.3019940092121,123.85704877501792,a
468.131136849947,123.16556151781265,a
502.84709094961374,85.98022651608272,a
469.82870287422395,107.05677871300679,a
517.4782441082771,119.80773549711836,a
515.8070485235572,121.17163730676396,a
517.2767902709993,102.1224036243807,a
539.5647005537962,125.54597390057666,a
528.8636527233226,134.67881231097203,a
519.990308509636,148.33464270002202,a
532.1536447655715,111.20991921787856,a
530.4606568389275,116.43357824841593,a
521.956523286073,122.19900622782944,a
530.4053304728843,111.20132727453398,a
496.3012815292257,175.2043262288919,a
498.8231507567361,96.03354034307034,a
519.7997944291526,125.36463753172194,a
539.6785933773045,140.06127157313807,a
566.249714654399,96.3535629560094,a
570.2192416341022,117.59273771165039,a
527.2080614245207,149.36300561859503,a
509.41063783671353,143.81801004694637,a
518.0323262431392,131.44614356276696,a
557.6158316356061,124.0239637027039,a
527.4490602662488,107.95421063058717,a
543.0758192643201,150.94478831319907,a
541.0162646492943,127.38683604402826,a
550.5634638929577,113.94917740769597,a
530.4575433331422,149.70606361145178,a
534.9875664414113,120.727264509983,a
576.6687208729533,122.77438385728396,a
509.8590604821652,159.10938145949706,a
523.4850507088752,137.43517706681308,a
542.9753845950224,137.1582474440674,a
520.289290955821,161.493144435874,a
563.5419616764079,137.15531863239278,a
554.6541621383975,128.698866810166,a
561.1602735666362,162.38622306484973,a
578.2613512398103,171.22841769370643,a
554.4613413694526,187.26493794561276,a
536.7359544102042,139.57525018486774,a
596.1436171379818,125.71151201341826,a
560.5825206112369,135.22056925088498,a
578.751798803885,180.80804570514061,a
529.8673087125353,135.6917943572596,a
515.5599203868592,158.81105535196423,a
534.6461303317865,149.97658752530577,a
564.8525303286325,142.6045073914595,a
508.402710213031,131.54561872067256,a
542.9619231833769,138.21375840349822,a
586.6448655845471,156.29582800282782,a
525.171664310759,131.78558059364877,a
576.8824911159197,125.75123894064222,a
570.1189687080049,148.13679455440763,a
559.4226783074615,173.34176752796134,a
509.09555310512184,169.9252666465768,a
548.7463823141063,188.44986636097286,a
529.8681791079533,143.68260606087512,a
549.0195162811034,142.4307645967791,a
543.973049373373,201.49300955072283,a
544.3586614677364,133.22869272304433,a
515.0847322377551,149.74381891090758,a
536.2526050451717,99.82792053958161,a
535.2457969662555,223.210322643192,a
599.7471445592057,165.01172853252353,a
579.2922208260121,176.2889481585051,a
587.9565924094213,189.13146558644758,a
559.5482608221091,103.61107626469868,a
556.7358093859534,188.59887451961976,a
526.7594209588148,191.94557668257892,a
578.2550988891188,185.4362681679999,a
537.2072006987084,123.98725363721758,a
534.8177950231702,203.46616472419612,a
559.7449943874957,177.34010929858692,a
542.4715719501296,144.03595932791677,a
578.98862121461,188.34193993797703,a
594.6804873233035,142.11908871553544,a
541.2694490206491,173.48700594560984,a
563.8251791462945,187.7526438315486,a
575.0558219061344,188.7503335929659,a
606.1369984160691,170.61920354001523,a
575.5232546990273,221.164509308753,a
543.149199926277,152.62819709096937,a
535.6542097013246,191.43678408889434,a
541.3984799162556,188.9642616059793,a
552.8500650249428,143.8695032140555,a
561.4624615784547,152.7127958486169,a
564.1988332996582,169.77383559148478,a
574.4053814307348,172.44953499116275,a
583.4574831727871,165.29008453256557,a
556.4915563156532,135.25654600938697,a
554.2524474361461,183.92918690021747,a
496.42901399971345,225.16358122143208,a
539.6024839982244,144.7398301460795,a
562.7817023764468,141.90677003832167,a
551.9754936053761,154.2627520175306,a
588.719854492784,142.38438068468736,a
559.9846499363066,167.99138641817996,a
485.1578827024239,178.92269824652976,a
546.0288120064279,196.5078680024247,a
579.2605325916013,232.7815825358037,a
537.3881083459462,176.46819471424345,a
526.5492361959939,186.7198751160061,a
581.2299122183425,198.05431416699844,a
544.9413998740876,162.35643764124126,a
604.3550634995327,232.54830052471368,a
547.6297175881732,176.95683248025233,a
607.3403621785479,213.96563750674983,a
607.6977082736188,191.46306485574826,a
577.1347482793968,218.6659920094532,a
603.1739461898984,186.1108341836869,a
620.6198111922392,212.92565414427366,a
593.9741694336763,189.9467081240403,a
590.2581012253589,171.4480942795982,a
553.4150332497045,168.2515048138875,a
622.0284129619839,154.83906629471892,a
584.0618775889003,196.0788700992889,a
584.8396921033774,172.3170027487878,a
572.9238701111179,181.2910869290488,a
631.2922667327696,252.24767426975237,a
596.3649392333077,210.68986575092606,a
599.1513413915073,165.7692930095006,a
599.0090792171794,204.14939608563316,a
598.1007662405104,195.8242898157522,a
560.3217647986501,199.86609280115096,a
593.4274600433228,164.70757437522138,a
600.6076632603982,160.25765553606993,a
619.250684295767,206.37187522487284,a
527.0352157360468,151.24341509419457,a
609.5859851049294,178.21477814610273,a
532.0787503658298,177.46054505718217,a
572.5290946739003,227.7267815817592,a
555.69421576715,209.87796552673484,a
576.7258946712453,182.39155661525666,a
584.9359981548347,214.992955982919,a
616.7992934188882,207.78861639849202,a
582.7540056261363,210.57090148256503,a
533.5641070416631,246.12333561975592,a
587.1962220111105,233.9386718340761,a
623.895815512546,213.86234620743426,a
554.8436787980047,237.2978866578983,a
576.8062656342312,194.68013426926302,a
626.4004121984087,183.45936815558144,a
604.55356896557,255.3028653847305,a
621.1315606308449,233.2027381811252,a
555.4336675507873,170.2039913145341,a
559.0448154368098,180.07979703091155,a
574.9769532310094,216.833328110354,a
628.2856379909208,191.89428049105823,a
107.85531033962738,293.2401088799694,a
107.74211719940902,243.16168190051127,a
92.81837166825487,284.6570444540631,a
96.25214065048245,236.8919135333611,a
111.29371248765769,228.55731283041558,a
99.79374651965917,265.5812675451274,a
91.99573387373476,236.59854240152833,a
107.7328175354718,215.73079218695227,a
104.60289736511642,238.94152273468785,a
90.14583133788162,249.46903504989245,a
112.33742963716468,230.0695486904287,a
129.91103556437727,280.3958883497754,a
105.26894177219441,241.65924467680588,a
98.44922207876876,208.53388076827957,a
109.86416702191688,243.86506654410147,a
144.92980849176143,237.2027266376399,a
124.10696519909807,253.60572524829936,a
143.46456662807455,245.25581763775594,a
106.24049142562144,235.77825982012433,a
98.5132399433397,222.43584296319472,a
84.68802732267483,204.9581563458578,a
119.4692668936278,193.94776086621516,a
98.95414654314582,229.52241993002633,a
132.07012680338386,219.6204669818453,a
115.08758901183252,279.50593536093106,a
145.1930558080787,259.1414824092718,a
140.3357069685059,260.86441779874826,a
112.72877531347521,255.76942183984158,a
92.33640713962738,257.55560998567887,a
139.7765975305037,248.5413531384233,a
104.13351732858642,213.85106368322658,a
123.63272304025942,241.6160189571209,a
120.76826600400267,237.7199137996849,a
104.60511540092226,185.29087088772224,a
112.05163498595451,221.95975130964774,a
87.7131231478829,243.61010973445474,a
121.748893473821,254.11312922994338,a
164.24946608718037,251.6532628146873,a
65.61586049152365,193.63619509038165,a
115.58598553719254,255.06628330790528,a
138.89978940619238,234.39457856666178,a
118.68774948752632,235.27436156144375,a
107.24816916193265,248.72260523690642,a
85.07744104165637,243.80021748856376,a
175.1991476918036,211.97743156130912,a
139.85459746075747,226.4526456832857,a
98.69176132741865,218.93479992351536,a
93.91401185261059,249.32040268493128,a
118.18317886519613,219.98805513582056,a
109.55695632349405,259.1228651973605,a
109.28057464998155,185.7366579395087,a
131.7222954297068,236.79721477680891,a
125.09291469778925,217.98176880601204,a
128.58267191551147,263.1724770710605,a
100.6768746097437,243.58059674984065,a
150.59598460378353,187.87809186360641,a
93.84865557181622,237.72622852164665,a
126.85355165331413,183.09825647878608,a
103.29688017543673,242.53609381723976,a
124.21649992643145,262.7552414163513,a
104.85345307940199,207.14501585252145,a
127.47809726840997,221.1157736708867,a
97.68052667617368,213.4643442946135,a
107.88106516660392,226.62227088537327,a
106.6047436315309,222.23124842442138,a
143.23903570396843,244.35067603014062,a
97.41275210672636,170.28781204503787,a
104.02964148838191,214.75114057038877,a
123.42285857336732,191.86801319318897,a
147.96560832004695,241.5459660030698,a
153.849286667644,245.18839164877585,a
142.31293528658773,263.59589054631107,a
134.47909325237592,233.99257609613085,a
161.25053190323715,248.72083599383484,a
141.45509400753707,208.2786302547998,a
113.86868430865661,224.4712179931949,a
137.73164104543895,199.43476991036061,a
124.43594348851319,230.63253990245818,a
171.81673870400374,198.5172590393854,a
240.365927095575,166.30291609136617,a
183.68990090676076,164.5272055581754,a
202.6197876109199,210.17475522981675,a
181.95061948825293,168.98520771504133,a
185.30838547365752,198.51417732635764,a
221.37326936263455,195.1704133934188,a
210.7749756593022,195.04255846536347,a
189.98856887337587,193.9047546367475,a
187.15540381882207,179.76406508852494,a
219.2400718544058,170.95462071353637,a
226.24021940806935,220.6650707082423,a
215.2347285517539,184.2764490098291,a
221.640931368851,203.70753101358366,a
258.95672028399053,219.4673905757249,a
276.37519625312035,198.95119934919603,a
271.0698598446652,194.382738030955,a
254.99386741974334,199.538176168414,a
239.44319842595712,230.52632546007692,a
226.29746920623342,232.99128017944037,a
295.9132227474522,148.48979296438773,a
253.22988465624982,230.22527309940057,a
302.51988677986344,198.64255369627068,a
248.48485184570728,174.68509485830577,a
283.31568695881447,196.65500290875764,a
283.200038897541,207.6631723286182,a
293.1779729823354,200.66070280977954,a
274.8677739098648,229.62122193348898,a
276.22954463088155,114.42811904468459,a
282.2068101963448,217.53942309488434,a
342.011456635564,175.5260659457453,a
290.5111419903602,222.41969488979157,a
332.074634447513,209.29603262028382,a
303.4623989028848,157.75756091345352,a
301.5450946769507,163.02297499325203,a
285.8079180552248,215.29893844564828,a
278.69075262809736,159.8681128289673,a
304.6733358443446,183.39808799328716,a
296.83424515413907,187.70649862007775,a
302.57942906873956,195.7072836752066,a
318.5399790027469,176.92710227933577,a
290.2606281702418,145.0766636863849,a
273.430617447425,197.4347124055439,a
283.58679160772056,251.44295030473003,a
297.8283653559921,183.01208575078107,a
277.597790285354,192.93414234445584,a
328.3034880902472,233.60643447114143,a
297.95603236372676,191.55988313670065,a
323.94721478699563,193.0940117413944,a
299.3254911701539,181.17427073795585,a
298.8070095394978,186.4083563980097,a
346.5526942060163,206.2941576623972,a
271.1131914723919,165.1264260289683,a
254.82671970316142,223.1067407027021,a
292.3631570653692,183.74899844195937,a
277.2768385320584,150.83290321627777,a
320.45117827939214,215.55066376231025,a
347.77060208238987,149.06369209964697,a
304.14488622297563,191.43230074535978,a
270.5316407570999,166.4354318048388,a
304.66777578137356,212.2658852205479,a
289.8762291158864,207.83317041716288,a
320.98868295289316,167.47877413196056,a
311.87110340394895,203.31817555377387,a
314.2971517092288,171.40837969612562,a
346.4241734158296,211.51790650554278,a
322.07016750504766,204.23886064951262,a
326.9154949335956,193.23841050100384,a
318.99425840357543,152.32298234381273,a
345.0921346692661,224.53388896689268,a
279.8474005536234,177.5174917804046,a
317.03492395138545,234.93160802769142,a
349.24714278021816,185.24143114169078,a
316.37249699259576,154.23133919146977,a
344.69426294109223,159.8072882724195,a
329.50987256674694,169.57225774863235,a
373.84958868769957,159.60294743128242,a
357.83066485922177,228.17348198435855,a
347.40281958282407,175.9246319270664,a
340.88094850074754,178.76203873935214,a
333.14956404042977,186.009074650677,a
294.6555637815233,229.94679190037675,a
339.6627166264502,182.98702158331258,a
304.86590835757124,202.06024869765895,a
352.1167479932547,182.6636912213006,a
362.7711725759622,176.1018493381609,a
377.74856361855086,228.94123218610042,a
363.88472330684107,211.0963037081296,a
356.1808848176583,215.53070083340958,a
399.84609645478935,177.93084201880828,a
359.9978773396111,218.95863028142332,a
324.66858455804123,176.48356982194304,a
372.95423216017775,196.34388331742196,a
363.04870041958964,173.9525417865574,a
372.1191338052616,183.08661028073925,a
374.09903630651075,268.2093808735036,a
381.2451802787199,187.287157913376,a
378.6996868552558,236.78259318201253,a
322.99709222708645,214.2137487194994,a
428.42783428125495,155.63094654796743,a
357.04913525022187,201.89886031199757,a
376.7304049689441,174.09120994005184,a
402.225580647861,156.18351026084719,a
412.9603948878829,187.35396141108896,a
427.1718663305765,195.61137021466402,a
388.86864836896893,197.33037276260563,a
388.10984393004514,194.48799143489168,a
374.32386598541285,209.4461754182953,a
343.35835474051953,192.24710030218415,a
384.11201295778005,214.68520345538116,a
420.82884907398613,190.80446571797262,a
429.4942250834302,185.29605570405352,a
357.49987481423165,158.93242980432706,a
401.95673343892275,168.60843163959578,a
382.2960261118965,197.2723550298008,a
413.8878509452219,216.43215527913202,a
418.12069282392383,185.8949321644797,a
405.45497515143177,173.8659753416439,a
443.95228616146255,172.52751374844712,a
370.4419517377547,175.16031968314815,a
381.5434492190184,217.37438296449125,a
458.53017640014735,207.29041286056565,a
397.0676503195637,177.0166400630805,a
382.1067576877944,149.97239789861487,a
401.02443613569983,179.6443107060885,a
433.6016892035647,161.35461707425765,a
407.20983209629827,245.3244432373747,a
393.03954801682846,156.97071905367744,a
412.8633406917468,201.03042941641894,a
395.27744576944366,192.72284381133056,a
413.350688116837,184.3377662794344,a
409.76635045268813,177.29027763953644,a
419.6658553692052,196.0921606298948,a
444.411105643934,193.49748806169026,a
422.231500007649,191.09723668242736,a
410.3313836589801,189.66019687795432,a
435.94379935327555,199.57541556494408,a
416.08818789580886,165.55119670891406,a
438.6329930811453,181.20572828261749,a
473.2018496920309,195.93854313673626,a
439.2162389346498,217.12046040784264,a
470.42120729332396,151.5912473753064,a
464.9929022290786,194.73224227081892,a
447.7463781973236,200.47012863074832,a
481.5622257630148,170.53829848504364,a
473.95715897886504,217.05441463521555,a
448.78167438869315,203.78755841390006,a
431.04484730789136,234.87124505253098,a
450.43627990427206,160.50300555455277,a
475.104784387078,139.6965004583111,a
453.30564938918076,234.61537228711853,a
475.9138075932801,163.51605246974265,a
473.7582806800579,226.15025379132425,a
459.12197090557345,216.356449645108,a
525.645147096126,174.95240296470666,a
470.79414511456673,170.78378273514005,a
483.8784950882721,153.2503545043046,a
482.79991970720596,196.5254331686712,a
475.8381150638999,191.7353829167302,a
486.5726542532709,205.0525568566024,a
494.93075424052904,152.8481661631535,a
496.91876081809085,218.93875745645317,a
447.74464682568083,212.14060962888618,a
495.19464796096065,186.44873468647762,a
473.155540390842,178.98971752496135,a
478.7692797829445,196.1393097837946,a
435.75824077933197,216.82851958014885,a
501.2785295737034,209.19940228010148,a
486.6801230464209,148.5652679830954,a
480.4143947971514,194.74022174778418,a
467.3269251715797,150.24859817586753,a
484.228636062532,217.03927700359714,a
444.00258144405257,193.4664272474771,a
465.3019761632418,216.46762323823037,a
470.9372454107182,206.19443628891673,a
511.0501140543767,184.83685640190532,a
469.3930684509208,190.17831837994595,a
309.3932701606449,154.52417344937209,a
269.73110533263764,196.57254658194097,a
235.8144332343102,148.06386299203666,a
225.6600697883987,200.11168759804207,a
238.18022198014927,192.3966403867011,a
263.1178514891729,160.13596493448227,a
246.6430969243416,201.0723132125135,a
286.1766502366036,198.46704621874386,a
286.6348580525772,177.938918052644,a
243.61461977568968,166.73695239354151,a
269.0964593403989,152.0467523787786,a
264.32795309138146,187.4442762718516,a
304.8772818822065,172.59061710126144,a
274.72138017873243,176.63679650913235,a
267.92237205769266,132.8123874089796,a
259.6985242629146,143.41189035574388,a
248.30133126193536,164.46451353106556,a
278.48579744679034,139.82617491948963,a
325.8577841293288,151.41885536057083,a
301.3528333561651,170.02255935217005,a
319.7504184196986,154.24683115593297,a
331.10234471783014,173.21872799802924,a
292.60586360776927,148.17657383987398,a
302.32231357842636,129.08934015980736,a
317.4479337543631,161.6863225126986,a
321.3023465219878,197.48906114106768,a
274.5519899094511,164.46773104369265,a
298.223709464488,145.45640504085299,a
307.6463724616796,111.70913641699036,a
300.9895604483642,187.03016122662683,a
301.88430048514834,168.72771864389148,a
317.481866150716,155.83519337318552,a
282.5583828295728,125.22480050076013,a
297.7487779727754,121.50261120517911,a
346.2182357239742,162.4067061366835,a
344.3347949932173,112.6198897334553,a
355.8590427192161,164.7566833602346,a
344.7276572114642,134.24615856334293,a
328.29765705829954,180.29966477559168,a
313.05378177843323,120.64636563335142,a
372.73029414384797,136.39636912483752,a
390.8806851590527,152.47603727424985,a
368.9013560292395,161.01641847961048,a
387.9391812707379,133.42308215276694,a
344.73497593223254,145.13087076624828,a
356.1012554443116,136.4183601278608,a
358.7848894117929,128.87307753824848,a
364.7756223349237,143.6548600168582,a
